16000,SEFAZ,1,2022,161011,SEFAZ,270000000,Recursos Diretamente Arrecadados,11220102,52.06
16000,SEFAZ,5,2022,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11125102,628617.37
16000,SEFAZ,8,2022,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11130341,5619925.95
16000,SEFAZ,10,2022,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,17125241,3082755.73
16000,SEFAZ,10,2022,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91145014,-522809.02
16000,SEFAZ,2,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,99909904,53806.72
16000,SEFAZ,12,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,99909902,6196.41
16000,SEFAZ,4,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11120434,4223274.18
16000,SEFAZ,4,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,97210192,46018.75
16000,SEFAZ,6,2017,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,17212240,2161675.22
16000,SEFAZ,11,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19909902,48394.79
16000,SEFAZ,3,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,13220011,11807447.93
16000,SEFAZ,6,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11180133,14894.59
16000,SEFAZ,3,2020,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,17180161,104768.87
16000,SEFAZ,5,2020,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,17180261,857596.39
16000,SEFAZ,7,2020,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,17180241,1264279.25
16000,SEFAZ,8,2020,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11180134,10876.72
16000,SEFAZ,11,2020,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19100113,106686.56
16000,SEFAZ,12,2020,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91180135,-3984.68
16000,SEFAZ,12,2016,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91120701,474749.57
16000,SEFAZ,2,2022,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,17125221,2190506.59
16000,SEFAZ,3,2022,150102,SEFAZ - FIN,101001176,Transferências da União (Lei Complementar 176/2020),17195801,313112.5
16000,SEFAZ,7,2022,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19999922,6162.96
16000,SEFAZ,10,2022,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91125106,-259615.58
16000,SEFAZ,2,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,13250299,7655.64
16000,SEFAZ,4,2015,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,97212230,1071616.18
16000,SEFAZ,9,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19909901,685530.98
16000,SEFAZ,3,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19229900,67590.81
16000,SEFAZ,6,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,99909991,1044984.84
16000,SEFAZ,6,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,17213601,305284.69
16000,SEFAZ,7,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,97210112,29261.6
16000,SEFAZ,12,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19229900,46637.67
16000,SEFAZ,1,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,13210011,72939.64
16000,SEFAZ,6,2021,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,13210011,9563.48
16000,SEFAZ,9,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91180214,-449530.31
16000,SEFAZ,12,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19909911,2833270.69
16000,SEFAZ,6,2018,150102,SEFAZ - FIN,290000397,PROINVESTE CAIXA - PROGRAMA FINANC. INFRAESTRUTURA AO SANEAMENTO - FINISA,21190011,16455882.62
16000,SEFAZ,4,2020,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,17180231,2839661.13
16000,SEFAZ,8,2020,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91180218,-246004.5
16000,SEFAZ,1,2019,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,13210011,29741.47
16000,SEFAZ,9,2019,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11180121,18385361.1
16000,SEFAZ,1,2016,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19311501,933696.16
16000,SEFAZ,5,2016,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11219901,12853.1
16000,SEFAZ,11,2016,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19114101,426546.94
16000,SEFAZ,3,2022,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11130341,3238800.37
16000,SEFAZ,12,2022,150102,SEFAZ - FIN,150010000,Emenda Individual Impositiva - Transferência Especial - Emenda Individual,13210101,25393.46
16000,SEFAZ,1,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,99909906,-20
16000,SEFAZ,1,2015,150102,SEFAZ - FIN,270000000,Recursos Diretamente Arrecadados,11120434,4131.34
16000,SEFAZ,5,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91120501,1415094.03
16000,SEFAZ,7,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11120501,15497546.16
16000,SEFAZ,8,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,97210101,48018479.01
16000,SEFAZ,10,2015,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,11120434,-140074.28
16000,SEFAZ,7,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91130201,35325509.46
16000,SEFAZ,12,2017,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,17212240,2544386.97
16000,SEFAZ,2,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19229911,12110.44
16000,SEFAZ,2,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,17180611,626225
16000,SEFAZ,4,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11280292,80.06
16000,SEFAZ,4,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19100112,15634.28
16000,SEFAZ,6,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91180124,-339080.71
16000,SEFAZ,8,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19100111,462810
16000,SEFAZ,12,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19100112,12218.33
16000,SEFAZ,9,2020,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91180211,-43456972.95
16000,SEFAZ,10,2020,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,17180161,157450.28
16000,SEFAZ,1,2019,161011,SEFAZ,291000398,PROFISCO - PROJETO MODERN. FAZENDÁRIA - EMPRESTIMO Nº 2518/OC-BR,13210011,0.01
16000,SEFAZ,7,2019,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11180212,815519.68
16000,SEFAZ,4,2016,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,97210101,50953517.85
16000,SEFAZ,2,2022,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19999921,1656649.97
16000,SEFAZ,8,2022,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11125204,19305.79
16000,SEFAZ,9,2022,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,97125211,-52554.6
16000,SEFAZ,12,2022,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91145018,-412553.46
16000,SEFAZ,12,2022,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,97125211,-172371.17
16000,SEFAZ,4,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19114201,671971.51
16000,SEFAZ,6,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19909902,99006.63
16000,SEFAZ,6,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19909901,858025.62
16000,SEFAZ,3,2017,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,17212240,2839741.37
16000,SEFAZ,3,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,99909991,205307.51
16000,SEFAZ,6,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,97210101,61038155.46
16000,SEFAZ,1,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11180122,855232.68
16000,SEFAZ,4,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91180123,-55670.17
16000,SEFAZ,9,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19100111,301772.06
16000,SEFAZ,11,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91180217,-240769.08
16000,SEFAZ,11,2018,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,17180261,1574177.12
16000,SEFAZ,12,2018,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19100111,376116.02
16000,SEFAZ,10,2020,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,97180231,-647461.6
16000,SEFAZ,12,2020,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91180128,-574012.99
16000,SEFAZ,7,2019,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19229911,193868.42
16000,SEFAZ,12,2019,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11130341,1231494.19
16000,SEFAZ,1,2016,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19909901,1069598.13
16000,SEFAZ,10,2016,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11219903,61908.3
16000,SEFAZ,6,2022,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,97115302,-12655.32
16000,SEFAZ,9,2022,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91145013,-306565.19
16000,SEFAZ,7,2015,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,97212240,45062328.75
16000,SEFAZ,9,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,99114202,160453.92
16000,SEFAZ,10,2015,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,17210101,227822676.31
16000,SEFAZ,1,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11120431,24692682.4
16000,SEFAZ,4,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11120701,1227481.87
16000,SEFAZ,7,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,17212211,651719.66
16000,SEFAZ,7,2017,161011,SEFAZ,291000398,PROFISCO - PROJETO MODERN. FAZENDÁRIA - EMPRESTIMO Nº 2518/OC-BR,21230500,2191700
16000,SEFAZ,9,2017,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11120431,46972196.81
16000,SEFAZ,1,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91180133,-8691.52
16000,SEFAZ,3,2021,150102,SEFAZ - FIN,290000410,CAIXA - CONTRATO FINANC. INFRAEST.E AO SANEAMENTO - FINISA - CAIXA - 120 MESES,13210011,9176.08
16000,SEFAZ,5,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91180128,-110633.79
16000,SEFAZ,7,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91180125,-35654.8
16000,SEFAZ,8,2021,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,13210011,2249357.97
16000,SEFAZ,5,2018,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,17180161,293206.08
16000,SEFAZ,5,2018,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,97180232,4587751.98
16000,SEFAZ,6,2018,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91180211,35514286.86
16000,SEFAZ,6,2020,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,11180133,42987.85
16000,SEFAZ,4,2019,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19100113,76585.11
16000,SEFAZ,1,2016,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,17212240,2387498.96
16000,SEFAZ,3,2016,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,19114101,217553.65
16000,SEFAZ,4,2016,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,99114202,150228.74
16000,SEFAZ,5,2016,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,97210101,67751558.64
16000,SEFAZ,11,2016,150102,SEFAZ - FIN,120000000,Royalties - Recursos Naturais,17212230,3518449.58
16000,SEFAZ,12,2016,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,99909901,166608.48
16000,SEFAZ,4,2022,150102,SEFAZ - FIN,101000000,Tesouro - Recursos Ordinários,91145014,-383356.02
